i,t,m,M 0-3,M 4-8,M 9-13,M 14-18,M 19-30,M 31-50,M 51+,F 0-3,F 4-8,F 9-13,F 14-18,F 19-30,F 31-50,F 51+
10710,2011,Niger,0,1,1,1,0,0,1,0,0,0,0,0,1,0
10711,2011,Niger,1,1,1,3,3,1,0,0,1,1,0,1,0,1
10712,2011,Niger,1,0,0,0,0,1,0,0,0,0,1,1,0,0
10801,2011,Niger,0,0,0,0,0,1,0,1,2,0,1,0,1,0
10802,2011,Niger,1,0,0,3,0,1,0,1,0,1,0,2,1,0
10803,2011,Niger,1,0,1,0,1,1,0,1,0,1,1,0,1,0
10804,2011,Niger,0,1,0,0,1,1,0,0,0,0,0,1,2,0
10805,2011,Niger,0,1,1,0,2,0,0,0,0,1,0,0,0,1
10806,2011,Niger,0,1,3,2,0,0,0,0,1,2,3,0,0,1
10807,2011,Niger,0,0,0,2,1,0,1,0,0,1,1,0,1,0
10808,2011,Niger,0,1,0,0,0,1,0,1,1,2,1,0,1,1
10809,2011,Niger,0,2,0,0,0,0,0,1,0,0,0,2,0,1
10810,2011,Niger,0,1,0,2,0,0,1,0,1,0,2,0,0,1
10811,2011,Niger,0,0,0,1,1,0,0,0,0,0,0,0,0,1
10812,2011,Niger,2,2,0,0,0,1,0,1,1,0,0,0,1,0
10901,2011,Niger,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10902,2011,Niger,0,0,0,0,0,0,1,0,0,0,0,1,0,1
10903,2011,Niger,1,1,2,0,0,0,0,1,1,1,0,1,0,1
10904,2011,Niger,0,0,0,1,1,0,0,0,0,0,0,0,0,0
10905,2011,Niger,1,2,0,0,0,1,1,0,0,0,0,1,0,0
10907,2011,Niger,1,1,0,0,0,1,0,0,0,1,0,0,1,0
10908,2011,Niger,2,2,1,0,2,1,0,0,2,2,0,1,2,0
10909,2011,Niger,1,0,0,0,1,0,0,0,0,0,0,1,0,0
10910,2011,Niger,0,0,0,0,0,1,0,0,0,1,0,1,0,0
10911,2011,Niger,0,1,1,1,0,0,0,0,0,0,0,0,1,0
10912,2011,Niger,1,1,1,1,0,0,1,1,1,0,0,3,1,0
11001,2011,Niger,0,1,0,1,0,0,1,1,1,1,0,0,1,0
11002,2011,Niger,0,1,0,0,1,0,0,0,0,0,0,1,0,1
11003,2011,Niger,0,0,0,1,0,0,0,0,1,0,0,2,0,1
11004,2011,Niger,0,1,0,1,0,1,0,0,2,1,0,0,1,0
11005,2011,Niger,0,1,0,1,0,0,0,1,0,0,2,0,0,1
11006,2011,Niger,0,0,0,0,0,1,0,1,1,0,0,0,1,0
11007,2011,Niger,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11008,2011,Niger,0,0,1,1,1,0,1,1,0,0,0,0,1,0
11010,2011,Niger,0,2,0,0,1,1,0,1,1,0,0,1,0,0
11011,2011,Niger,0,0,1,0,0,0,1,0,1,0,2,3,1,0
11012,2011,Niger,1,0,1,0,0,1,0,0,0,1,1,0,1,0
11101,2011,Niger,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11103,2011,Niger,0,1,0,0,1,1,0,1,0,1,0,2,0,0
11104,2011,Niger,0,0,3,1,2,0,1,1,1,0,1,1,2,0
11105,2011,Niger,0,0,1,1,0,1,0,2,1,1,0,1,1,1
11106,2011,Niger,0,0,0,0,0,0,0,0,0,1,1,1,1,0
11107,2011,Niger,0,0,1,0,0,1,0,1,0,0,1,0,2,0
11108,2011,Niger,0,1,1,4,0,1,0,0,0,0,1,1,0,0
11109,2011,Niger,0,2,0,0,2,0,1,1,0,1,2,1,1,0
11110,2011,Niger,0,2,0,0,0,1,0,2,0,0,0,1,0,0
11111,2011,Niger,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11112,2011,Niger,1,0,0,0,0,0,1,0,1,0,0,1,0,0
11201,2011,Niger,0,0,1,0,1,0,1,1,1,1,1,1,0,1
11202,2011,Niger,0,1,0,0,0,1,1,2,1,2,0,0,2,0
11203,2011,Niger,0,1,0,0,0,0,1,0,0,1,0,0,0,1
11204,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11205,2011,Niger,0,1,0,0,0,0,1,0,0,1,2,0,1,0
11206,2011,Niger,1,0,0,0,1,0,0,0,0,0,1,0,0,0
11207,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11208,2011,Niger,0,0,0,0,1,0,0,1,0,0,0,1,0,0
11209,2011,Niger,0,0,1,2,0,0,1,0,0,0,0,0,1,0
11210,2011,Niger,2,1,0,0,0,1,0,1,0,0,0,1,0,0
11211,2011,Niger,1,0,0,1,0,1,0,0,3,0,0,1,1,0
11212,2011,Niger,0,0,0,1,0,0,1,0,0,1,0,0,1,1
11301,2011,Niger,0,0,0,0,0,1,0,1,0,0,0,1,0,0
11302,2011,Niger,0,0,1,0,0,0,0,1,1,1,0,0,1,0
11303,2011,Niger,1,1,1,0,0,0,1,0,1,0,0,0,1,0
11304,2011,Niger,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11305,2011,Niger,0,0,1,0,1,0,0,0,0,0,2,0,2,2
11306,2011,Niger,0,0,0,0,1,0,0,2,0,0,1,0,0,0
11307,2011,Niger,1,0,0,1,0,1,0,0,2,0,1,0,1,0
11308,2011,Niger,0,1,0,0,2,0,1,1,0,0,0,1,1,0
11309,2011,Niger,0,0,0,0,0,0,1,0,1,1,0,0,1,0
11310,2011,Niger,0,1,0,0,0,1,0,1,0,0,0,1,0,0
11311,2011,Niger,1,2,2,1,2,0,0,2,3,2,2,1,3,0
11312,2011,Niger,1,1,3,1,0,1,0,0,0,0,1,1,0,1
11401,2011,Niger,0,0,1,0,3,0,1,0,0,1,0,1,1,0
11402,2011,Niger,3,0,1,0,0,1,0,1,1,0,0,3,0,0
11403,2011,Niger,2,2,1,1,0,1,0,1,0,3,0,2,0,0
11404,2011,Niger,1,1,0,0,1,0,0,0,0,0,0,1,0,0
11406,2011,Niger,1,0,0,0,0,1,0,0,0,0,0,1,0,0
11407,2011,Niger,0,0,1,1,1,0,0,0,0,1,0,0,1,1
11408,2011,Niger,1,2,3,2,0,0,1,0,0,1,0,0,2,0
11409,2011,Niger,0,2,0,0,1,1,0,2,1,0,0,2,0,1
11410,2011,Niger,4,2,1,2,1,1,0,1,2,0,1,1,3,0
11411,2011,Niger,0,2,3,1,0,1,0,1,1,0,0,1,0,0
11412,2011,Niger,1,1,0,0,1,1,0,0,3,3,0,0,2,0
11501,2011,Niger,1,2,0,2,1,1,0,0,0,2,2,0,1,0
11502,2011,Niger,0,1,1,0,0,1,0,0,0,1,0,0,1,0
11503,2011,Niger,0,0,1,2,0,0,0,0,0,0,1,0,0,1
11504,2011,Niger,0,0,0,2,2,0,1,0,0,0,1,0,1,0
11505,2011,Niger,0,0,0,0,0,2,0,1,1,0,0,1,0,1
11507,2011,Niger,1,2,0,0,0,1,0,0,0,0,0,1,0,1
11508,2011,Niger,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11509,2011,Niger,2,1,1,1,1,1,0,0,2,1,2,1,2,1
11510,2011,Niger,1,0,2,0,0,1,0,1,1,0,1,0,1,0
11511,2011,Niger,1,0,1,0,0,1,0,0,1,0,0,1,0,0
11512,2011,Niger,0,1,0,0,0,0,0,0,0,2,0,0,2,0
11601,2011,Niger,0,1,0,2,2,0,1,0,1,1,1,2,1,0
11602,2011,Niger,0,1,2,2,0,0,1,2,0,0,2,2,0,1
11603,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11604,2011,Niger,0,0,0,0,0,0,1,0,1,0,0,0,0,1
11605,2011,Niger,0,2,1,1,1,0,0,0,0,0,0,0,0,1
11606,2011,Niger,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11607,2011,Niger,0,0,0,0,0,1,0,1,0,0,0,1,0,0
11608,2011,Niger,1,2,0,0,0,1,0,0,0,1,0,1,0,0
11609,2011,Niger,0,1,0,0,1,0,0,1,0,0,0,1,0,0
11610,2011,Niger,1,2,0,0,0,0,0,0,0,0,0,1,0,1
11611,2011,Niger,2,0,0,0,1,0,0,0,0,1,0,1,0,0
11612,2011,Niger,1,0,0,0,0,0,1,0,0,0,0,1,0,1
11701,2011,Niger,0,0,2,2,0,0,1,0,1,0,0,0,1,0
11702,2011,Niger,0,0,0,0,1,0,0,1,1,0,0,1,0,0
11703,2011,Niger,2,0,0,0,0,1,0,0,2,0,0,1,0,1
11704,2011,Niger,0,0,0,0,0,1,0,0,1,0,0,0,1,0
11705,2011,Niger,1,0,0,0,1,0,0,0,0,0,1,0,0,0
11706,2011,Niger,0,0,1,0,0,1,0,1,1,0,0,1,1,0
11707,2011,Niger,2,1,2,1,1,1,0,0,0,0,0,1,1,0
11708,2011,Niger,1,0,0,0,1,0,0,0,0,0,1,0,0,0
11709,2011,Niger,0,1,1,0,0,1,0,0,0,0,0,1,0,0
11710,2011,Niger,2,1,0,0,0,1,0,1,3,0,0,0,2,0
11711,2011,Niger,2,0,2,0,0,0,1,0,1,0,0,1,0,0
11712,2011,Niger,1,3,3,1,0,1,0,2,4,0,1,2,1,1
11713,2011,Niger,0,0,0,0,0,0,1,0,1,2,1,0,1,0
11714,2011,Niger,0,0,3,1,0,0,1,0,0,2,2,0,0,2
11715,2011,Niger,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11716,2011,Niger,1,0,0,0,0,1,0,0,0,0,0,1,0,0
11717,2011,Niger,2,0,0,0,0,1,0,0,0,0,0,1,0,0
11718,2011,Niger,0,1,0,0,0,0,1,0,0,1,0,0,0,1
11801,2011,Niger,0,3,1,1,0,0,0,0,0,1,1,0,1,0
11802,2011,Niger,1,1,0,0,0,1,0,1,2,1,0,0,1,0
11803,2011,Niger,0,0,0,0,1,0,1,0,0,0,0,0,1,0
11804,2011,Niger,0,0,0,0,0,1,0,0,0,0,0,0,1,1
11805,2011,Niger,0,0,0,0,0,0,0,0,0,0,0,0,1,1
11806,2011,Niger,0,2,3,0,0,1,0,1,2,0,0,2,0,0
11807,2011,Niger,0,1,0,0,0,1,0,1,0,0,0,1,0,0
11808,2011,Niger,0,0,0,0,1,0,1,0,0,0,0,0,1,0
11809,2011,Niger,0,1,0,0,0,1,0,0,4,1,0,0,2,0
11810,2011,Niger,0,0,1,1,2,0,0,0,3,0,0,1,1,0
11811,2011,Niger,0,1,2,0,0,0,0,0,1,0,0,0,1,0
11812,2011,Niger,0,0,0,0,0,1,0,1,2,0,0,1,0,0
11813,2011,Niger,0,1,2,1,0,0,0,0,0,0,1,0,1,0
11814,2011,Niger,1,2,2,0,0,1,0,1,0,0,0,0,1,0
11815,2011,Niger,2,0,1,1,0,1,0,0,2,1,0,0,1,0
11816,2011,Niger,0,0,0,0,1,0,0,2,1,0,0,1,0,0
11817,2011,Niger,1,1,1,0,0,1,0,0,1,0,0,0,1,0
11818,2011,Niger,0,0,2,0,0,1,0,2,1,0,0,0,1,0
11901,2011,Niger,2,1,1,0,0,1,0,0,3,1,0,1,0,0
11902,2011,Niger,0,1,2,3,3,0,1,0,1,1,0,0,2,0
11903,2011,Niger,1,1,2,1,0,1,0,1,2,1,0,1,1,0
11904,2011,Niger,1,3,1,2,0,1,0,2,1,1,0,1,1,0
11905,2011,Niger,1,2,2,0,0,1,0,2,1,0,0,2,0,0
11906,2011,Niger,0,1,0,0,0,1,0,1,1,0,1,1,0,0
11907,2011,Niger,1,2,0,2,0,0,1,1,2,1,0,1,1,0
11908,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11909,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11910,2011,Niger,2,1,0,0,1,0,0,0,1,1,0,1,0,0
11911,2011,Niger,1,2,1,0,0,1,0,1,1,1,1,0,1,0
11912,2011,Niger,0,1,0,0,1,0,0,0,0,0,0,1,0,0
11913,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11914,2011,Niger,2,0,0,0,1,0,0,0,0,0,0,1,0,0
11915,2011,Niger,1,1,0,3,1,1,0,1,0,1,0,0,1,0
11916,2011,Niger,0,0,0,1,1,0,1,0,0,1,0,0,1,0
11917,2011,Niger,2,1,0,0,0,1,0,1,0,0,0,1,0,0
11918,2011,Niger,1,0,0,0,1,0,0,1,1,0,0,1,0,0
12001,2011,Niger,2,0,0,0,0,1,0,1,0,0,0,2,0,0
12002,2011,Niger,0,0,0,1,0,0,0,0,0,0,0,0,1,1
12003,2011,Niger,4,2,0,0,0,1,0,0,1,0,1,2,0,0
12004,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12005,2011,Niger,1,1,2,2,0,1,0,0,0,0,0,0,1,0
12006,2011,Niger,3,3,0,4,0,0,1,0,1,0,0,0,2,0
12007,2011,Niger,1,0,0,0,0,1,0,1,2,1,0,2,0,0
12008,2011,Niger,0,0,2,0,0,1,0,0,2,0,0,0,1,0
12009,2011,Niger,0,0,1,1,0,0,1,0,3,3,0,0,1,1
12010,2011,Niger,0,0,0,0,1,0,0,1,1,1,0,2,0,0
12011,2011,Niger,1,2,1,0,0,1,0,1,0,0,0,1,0,0
12012,2011,Niger,0,0,0,0,1,0,0,1,0,0,0,1,0,0
12013,2011,Niger,0,1,1,0,0,1,0,1,2,0,0,1,0,0
12014,2011,Niger,0,1,0,0,0,1,0,1,0,0,0,1,0,0
12015,2011,Niger,0,1,0,1,0,0,1,0,1,2,0,0,1,0
12016,2011,Niger,1,1,1,0,0,1,0,1,1,1,0,1,1,0
12017,2011,Niger,0,0,0,0,0,1,0,2,2,0,0,1,0,1
12018,2011,Niger,0,0,0,0,0,0,1,0,0,1,0,0,1,1
12101,2011,Niger,2,4,0,0,0,1,0,0,0,0,0,0,1,0
12102,2011,Niger,1,0,1,0,0,1,0,0,1,0,0,1,0,0
12103,2011,Niger,1,0,0,0,1,0,0,0,0,0,1,0,0,0
12104,2011,Niger,1,0,0,0,0,1,0,2,1,2,0,1,0,0
12105,2011,Niger,2,2,1,1,0,1,0,0,0,0,0,1,0,0
12106,2011,Niger,0,0,0,1,3,0,0,0,0,0,0,0,1,0
12107,2011,Niger,0,0,0,0,3,0,1,1,1,0,0,1,0,1
12108,2011,Niger,0,1,0,0,1,0,0,1,0,0,0,0,0,1
12109,2011,Niger,1,0,2,0,1,1,0,0,2,0,0,0,1,0
12110,2011,Niger,0,0,0,0,1,0,1,1,0,1,0,1,0,1
12111,2011,Niger,1,0,0,0,2,0,0,0,2,0,0,2,0,0
12112,2011,Niger,0,1,1,1,0,0,1,0,1,0,0,0,1,0
12113,2011,Niger,0,0,2,0,0,1,0,0,0,0,0,0,2,0
12114,2011,Niger,0,0,0,0,0,0,1,0,0,1,0,0,0,1
12115,2011,Niger,1,0,0,0,0,1,0,0,0,0,0,1,0,0
12116,2011,Niger,0,0,0,0,2,0,1,0,0,1,1,0,3,0
12117,2011,Niger,0,0,0,0,1,0,1,0,1,0,0,1,0,0
12118,2011,Niger,1,2,0,0,0,1,0,3,0,0,0,0,2,0
12201,2011,Niger,0,1,1,0,0,1,0,1,0,0,0,1,0,0
12202,2011,Niger,0,1,1,0,0,0,1,0,1,0,1,0,1,0
12203,2011,Niger,0,1,1,0,0,0,0,0,0,1,0,0,1,0
12204,2011,Niger,0,1,0,0,0,1,0,1,2,2,0,0,1,0
12205,2011,Niger,0,0,0,0,0,1,0,0,1,2,0,0,1,0
12206,2011,Niger,0,0,1,1,0,0,0,0,0,0,0,0,1,0
12207,2011,Niger,0,0,2,0,0,1,0,0,2,0,0,0,1,0
12208,2011,Niger,2,0,0,0,1,0,0,0,0,0,0,1,0,0
12209,2011,Niger,1,2,1,0,0,1,0,1,0,1,0,1,1,0
12210,2011,Niger,1,0,1,0,0,1,0,1,1,0,0,1,0,0
12211,2011,Niger,1,0,0,0,2,0,0,0,0,0,0,1,0,0
12212,2011,Niger,1,0,0,0,0,0,1,0,0,0,0,1,0,0
12213,2011,Niger,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12214,2011,Niger,0,0,0,0,1,0,0,1,1,0,0,1,0,0
12215,2011,Niger,2,0,1,0,0,1,0,0,0,2,0,0,1,0
12216,2011,Niger,0,0,0,2,1,0,1,0,1,0,0,0,1,0
12217,2011,Niger,0,1,0,0,0,1,0,2,1,0,0,1,0,0
12218,2011,Niger,0,0,0,0,1,0,0,2,0,0,0,1,0,1
12301,2011,Niger,0,0,0,0,0,0,1,0,0,0,0,1,0,1
12302,2011,Niger,1,0,0,0,0,1,0,0,1,0,1,0,0,0
12303,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12304,2011,Niger,0,0,0,0,1,0,1,0,0,0,1,0,1,0
12305,2011,Niger,0,0,3,1,0,0,1,0,1,0,3,0,2,0
12306,2011,Niger,1,0,0,0,1,0,0,2,1,0,0,1,0,0
12307,2011,Niger,1,0,0,0,0,1,0,0,1,0,0,2,0,1
12308,2011,Niger,0,1,0,0,0,0,0,0,0,0,0,1,0,1
12309,2011,Niger,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12310,2011,Niger,0,0,0,0,0,0,0,2,1,0,0,1,0,1
12311,2011,Niger,0,1,0,0,0,0,1,0,2,1,0,0,0,2
12312,2011,Niger,1,0,0,0,1,0,0,1,0,0,2,0,0,0
12313,2011,Niger,1,0,0,0,1,0,0,0,0,0,1,0,0,0
12314,2011,Niger,0,1,1,1,0,0,1,0,0,0,0,0,1,0
12315,2011,Niger,1,0,0,0,0,1,0,1,0,0,0,1,0,0
12316,2011,Niger,0,0,0,1,0,0,1,0,0,0,0,0,0,1
12317,2011,Niger,0,2,2,0,0,0,1,1,0,0,0,0,1,0
12318,2011,Niger,0,0,0,0,1,0,0,1,0,0,1,0,0,0
12401,2011,Niger,0,0,0,1,1,0,1,4,0,2,0,2,0,1
12402,2011,Niger,1,0,0,0,0,1,0,0,2,0,0,0,1,0
12403,2011,Niger,0,0,1,0,1,0,0,1,1,1,0,1,1,0
12404,2011,Niger,0,0,0,0,1,0,0,0,0,0,0,1,0,1
12405,2011,Niger,2,0,0,0,0,1,0,0,2,1,0,1,0,0
12406,2011,Niger,0,0,0,1,1,1,0,1,2,0,0,1,0,1
12407,2011,Niger,1,0,0,0,1,0,0,1,0,0,1,0,0,0
12408,2011,Niger,0,1,0,0,1,0,0,2,0,0,0,1,0,0
12409,2011,Niger,1,3,2,0,0,0,2,0,0,1,1,1,1,0
12410,2011,Niger,1,1,0,0,0,2,1,1,0,2,0,1,0,0
12411,2011,Niger,1,1,0,0,0,1,0,1,0,0,0,1,0,0
12412,2011,Niger,4,0,0,0,1,0,0,0,0,0,1,1,0,0
12413,2011,Niger,0,0,0,0,1,0,0,1,0,0,0,1,0,0
12414,2011,Niger,0,1,0,0,1,0,0,0,1,0,0,1,0,0
12415,2011,Niger,1,0,0,0,0,1,0,0,0,2,0,0,1,0
12416,2011,Niger,0,0,0,0,0,1,0,1,0,0,0,1,0,0
12417,2011,Niger,2,1,1,1,2,0,1,4,0,1,2,2,0,2
12418,2011,Niger,0,1,0,0,0,1,0,1,1,1,0,1,0,0
12501,2011,Niger,1,0,0,0,0,1,0,0,0,0,0,1,0,0
12502,2011,Niger,0,0,0,0,0,0,1,0,0,0,1,0,0,1
12503,2011,Niger,0,0,0,0,1,0,1,0,0,1,1,0,1,0
12504,2011,Niger,0,2,1,0,0,1,0,1,1,0,0,1,0,0
12505,2011,Niger,1,1,0,0,0,1,0,0,0,0,0,1,0,0
12506,2011,Niger,0,0,1,1,1,0,1,0,0,1,2,0,1,1
12507,2011,Niger,1,1,1,2,0,0,1,0,2,1,1,1,1,0
12508,2011,Niger,1,2,1,0,0,1,0,1,0,0,0,1,0,0
12509,2011,Niger,0,0,0,0,2,0,0,0,0,0,1,0,1,0
12510,2011,Niger,0,0,0,0,1,0,0,0,0,0,0,1,0,0
12511,2011,Niger,0,0,0,0,0,1,1,2,0,0,0,1,0,1
12512,2011,Niger,1,1,0,0,0,0,0,0,0,0,1,0,0,1
12513,2011,Niger,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12514,2011,Niger,1,0,2,0,2,0,1,0,1,1,0,0,1,1
12515,2011,Niger,1,0,0,0,0,0,1,0,1,0,0,0,1,0
12516,2011,Niger,1,1,0,0,0,1,0,0,1,1,0,1,0,0
12517,2011,Niger,1,0,2,0,0,1,0,2,1,1,0,1,1,1
12518,2011,Niger,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12601,2011,Niger,2,0,2,0,0,0,1,0,0,0,1,1,1,0
12602,2011,Niger,0,0,0,0,1,0,0,0,1,0,1,0,0,0
12603,2011,Niger,0,0,1,0,0,0,0,0,2,0,0,0,1,0
12604,2011,Niger,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12605,2011,Niger,1,6,0,1,0,1,0,0,0,1,0,0,1,0
12606,2011,Niger,0,1,0,0,0,0,1,0,1,0,0,0,1,0
12607,2011,Niger,1,1,0,2,0,0,1,0,2,0,0,1,0,2
12608,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12609,2011,Niger,1,1,0,0,1,0,0,0,0,0,1,0,0,0
12610,2011,Niger,0,0,0,0,0,0,1,0,0,0,0,1,0,1
12611,2011,Niger,1,0,0,0,0,1,0,2,0,0,0,1,0,0
12612,2011,Niger,0,0,0,0,1,0,1,0,0,0,1,0,1,0
12613,2011,Niger,1,0,0,0,0,1,0,1,0,0,0,1,0,0
12614,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12615,2011,Niger,0,3,3,0,1,1,0,1,1,0,0,3,0,0
12616,2011,Niger,3,0,1,0,0,1,0,0,0,0,1,1,0,0
12617,2011,Niger,1,1,0,0,0,0,1,1,1,0,0,1,1,0
12618,2011,Niger,0,0,0,2,0,0,1,0,3,1,0,0,2,0
12701,2011,Niger,0,0,0,1,0,1,0,0,0,1,0,0,1,0
12703,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12704,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12705,2011,Niger,0,0,0,0,1,0,1,0,0,0,0,0,0,1
12706,2011,Niger,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12707,2011,Niger,2,0,0,0,0,1,0,0,1,0,0,1,0,0
12708,2011,Niger,2,1,0,0,0,1,0,0,0,0,0,1,0,0
12709,2011,Niger,0,0,0,0,0,1,0,1,2,0,0,1,0,0
12710,2011,Niger,0,0,0,2,0,0,1,0,1,0,0,0,1,0
12711,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12712,2011,Niger,0,2,0,0,0,1,0,1,1,0,0,1,0,0
12713,2011,Niger,1,0,0,0,2,0,1,1,0,0,0,1,0,1
12714,2011,Niger,0,1,1,2,0,1,0,0,0,0,1,0,1,0
12715,2011,Niger,0,0,1,0,0,1,0,1,1,1,0,0,1,0
12716,2011,Niger,1,0,0,0,1,0,0,1,0,0,1,0,0,0
12717,2011,Niger,2,2,1,0,0,1,0,0,0,0,0,0,1,1
12718,2011,Niger,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12801,2011,Niger,1,3,0,0,0,1,0,2,5,0,0,2,0,0
12802,2011,Niger,2,0,1,0,0,0,1,1,0,0,2,0,1,0
12803,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12804,2011,Niger,0,0,0,0,0,1,0,0,0,0,0,1,0,1
12805,2011,Niger,1,1,0,0,0,0,0,0,0,0,0,0,0,1
12806,2011,Niger,0,1,0,0,1,1,0,0,0,3,3,0,1,1
12807,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12808,2011,Niger,1,0,0,0,1,0,0,1,0,0,0,1,0,0
12809,2011,Niger,0,1,1,0,0,0,1,0,0,1,1,0,1,0
12810,2011,Niger,0,1,0,0,0,1,0,2,0,0,0,1,0,0
12811,2011,Niger,0,1,0,0,0,1,0,0,1,2,1,1,0,0
12812,2011,Niger,0,0,0,2,0,0,1,0,1,1,0,0,1,0
12813,2011,Niger,0,0,0,0,0,0,1,0,1,1,0,0,1,1
12814,2011,Niger,1,1,0,0,3,0,0,0,0,0,1,1,0,1
12815,2011,Niger,0,1,1,1,1,0,1,1,0,1,0,0,1,0
12816,2011,Niger,0,0,0,1,2,1,1,0,0,0,0,0,0,2
12817,2011,Niger,1,1,2,2,0,1,0,0,1,0,0,1,0,0
12818,2011,Niger,1,0,1,0,0,1,0,1,4,1,0,2,0,1
12901,2011,Niger,0,0,0,0,0,1,0,0,0,0,0,1,0,0
12902,2011,Niger,0,0,1,0,0,0,1,0,0,1,1,0,1,0
12903,2011,Niger,2,1,2,0,0,1,0,1,2,1,0,3,0,0
12904,2011,Niger,2,2,1,1,0,1,0,0,1,0,0,0,1,0
12905,2011,Niger,0,0,1,0,0,0,0,0,0,0,2,2,1,0
12906,2011,Niger,1,2,1,1,0,0,0,0,0,0,1,1,1,0
12907,2011,Niger,0,2,0,0,0,0,0,0,0,0,0,0,0,1
12908,2011,Niger,0,0,0,0,0,0,0,0,1,1,0,0,0,1
12909,2011,Niger,0,0,1,2,1,0,1,2,2,1,0,0,1,0
12910,2011,Niger,2,0,0,0,0,1,0,0,1,1,0,1,0,0
12911,2011,Niger,0,0,0,0,1,0,0,0,1,1,0,0,1,0
12912,2011,Niger,1,2,0,0,0,1,0,0,1,1,0,1,0,0
12913,2011,Niger,0,0,0,0,0,1,0,0,0,0,0,2,0,0
12914,2011,Niger,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12915,2011,Niger,0,0,2,0,1,0,0,1,0,0,0,0,0,1
12916,2011,Niger,0,0,0,0,2,1,0,1,0,0,0,1,1,0
12917,2011,Niger,0,1,1,1,0,1,0,1,0,0,0,0,1,1
12918,2011,Niger,0,2,1,1,0,1,0,2,1,0,0,1,1,0
13001,2011,Niger,0,2,1,0,0,1,0,1,2,1,0,0,1,0
13002,2011,Niger,0,0,0,2,1,0,1,0,1,0,0,0,2,0
13004,2011,Niger,0,1,0,0,0,1,0,1,0,0,0,1,0,0
13005,2011,Niger,1,1,1,0,0,1,0,0,1,1,0,0,1,0
13006,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13007,2011,Niger,2,0,0,0,2,1,0,0,0,0,0,1,1,0
13008,2011,Niger,0,1,0,1,0,0,0,0,2,2,2,0,0,1
13010,2011,Niger,1,0,0,0,0,1,0,0,0,0,1,0,0,0
13011,2011,Niger,0,1,0,0,0,0,0,0,0,1,0,0,0,1
13012,2011,Niger,0,0,0,0,1,0,0,1,0,0,0,1,0,0
13013,2011,Niger,0,0,0,0,2,0,1,0,0,0,2,0,0,1
13014,2011,Niger,0,0,0,0,0,0,0,0,1,0,0,0,0,1
13015,2011,Niger,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13016,2011,Niger,1,1,0,0,0,1,1,2,0,0,0,2,0,1
13017,2011,Niger,0,1,0,0,0,1,0,0,1,0,0,1,0,0
13018,2011,Niger,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13101,2011,Niger,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13102,2011,Niger,0,0,0,2,1,0,1,0,0,0,0,0,1,0
13103,2011,Niger,0,0,0,1,0,0,1,1,1,1,0,0,1,0
13104,2011,Niger,1,1,0,0,0,1,0,1,0,0,0,1,0,0
13105,2011,Niger,1,1,3,0,0,1,0,1,1,0,0,0,1,0
13106,2011,Niger,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13107,2011,Niger,1,1,0,0,0,0,0,1,0,0,1,1,1,0
13108,2011,Niger,0,0,0,1,0,0,1,1,1,0,0,0,0,1
13110,2011,Niger,1,0,0,0,0,0,0,0,0,0,0,1,0,1
13111,2011,Niger,1,0,2,1,0,0,1,0,1,0,0,0,0,2
13112,2011,Niger,1,1,1,0,0,1,0,0,1,0,0,0,1,0
