i,t,m,Males 00-00,Females 00-00,Males 01-04,Females 01-04,Males 05-09,Females 05-09,Males 10-14,Females 10-14,Males 15-19,Females 15-19,Males 20-29,Females 20-29,Males 30-49,Females 30-49,Males 50-59,Females 50-59,Males 60-99,Females 60-99,log HSize
26110,2018,Togo,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,1.6094379124341003
26111,2018,Togo,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.3862943611198906
26112,2018,Togo,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0986122886681098
26201,2018,Togo,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1.3862943611198906
26202,2018,Togo,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6931471805599453
26203,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.0986122886681098
26204,2018,Togo,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1.3862943611198906
26205,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
26206,2018,Togo,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1.791759469228055
26207,2018,Togo,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1.3862943611198906
26208,2018,Togo,0,0,2,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1.9459101490553132
26209,2018,Togo,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.3862943611198906
26210,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.0986122886681098
26211,2018,Togo,0,0,0,0,1,2,1,0,1,1,0,0,1,1,0,0,0,0,2.0794415416798357
26212,2018,Togo,0,0,0,1,3,0,1,0,0,0,0,0,1,3,0,0,0,0,2.1972245773362196
26301,2018,Togo,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1.6094379124341003
26302,2018,Togo,0,0,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1.791759469228055
26303,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
26304,2018,Togo,0,0,0,1,0,2,1,0,0,0,1,0,0,2,1,0,0,0,2.0794415416798357
26305,2018,Togo,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1.6094379124341003
26306,2018,Togo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6931471805599453
26307,2018,Togo,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906
26308,2018,Togo,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1.6094379124341003
26309,2018,Togo,0,0,1,4,1,2,0,1,0,1,0,0,2,4,1,3,0,1,3.044522437723423
26310,2018,Togo,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.6094379124341003
26311,2018,Togo,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1.6094379124341003
26312,2018,Togo,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1.9459101490553132
26401,2018,Togo,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1.3862943611198906
26402,2018,Togo,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.6931471805599453
26403,2018,Togo,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.6931471805599453
26404,2018,Togo,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6931471805599453
26405,2018,Togo,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.6931471805599453
26406,2018,Togo,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1.3862943611198906
26407,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471805599453
26408,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
26409,2018,Togo,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1.3862943611198906
26410,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6931471805599453
26411,2018,Togo,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1.3862943611198906
26412,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
26501,2018,Togo,0,0,1,1,1,0,0,2,1,0,0,0,1,2,0,0,0,0,2.1972245773362196
26502,2018,Togo,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1.3862943611198906
26503,2018,Togo,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.6094379124341003
26504,2018,Togo,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0986122886681098
26505,2018,Togo,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1.791759469228055
26506,2018,Togo,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,1,0,0,1.9459101490553132
26507,2018,Togo,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1.3862943611198906
26508,2018,Togo,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1.3862943611198906
26509,2018,Togo,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1.791759469228055
26511,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
26512,2018,Togo,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1.791759469228055
26601,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6931471805599453
26602,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
26603,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.6931471805599453
26604,2018,Togo,0,0,3,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,2.0794415416798357
26605,2018,Togo,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0986122886681098
26606,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
26607,2018,Togo,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1.3862943611198906
26608,2018,Togo,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1.6094379124341003
26609,2018,Togo,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1.791759469228055
26610,2018,Togo,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0986122886681098
26611,2018,Togo,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1.6094379124341003
26612,2018,Togo,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1.0986122886681098
26701,2018,Togo,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.3862943611198906
26702,2018,Togo,0,0,0,0,0,2,1,2,1,0,0,0,1,1,0,0,0,0,2.0794415416798357
26703,2018,Togo,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.6094379124341003
26704,2018,Togo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6931471805599453
26705,2018,Togo,0,0,3,0,2,1,2,0,0,0,0,1,1,2,0,0,0,0,2.4849066497880004
26706,2018,Togo,0,0,0,0,3,1,0,1,0,0,0,1,1,0,0,0,0,0,1.9459101490553132
26707,2018,Togo,0,0,1,0,0,2,0,2,0,1,0,0,1,2,0,0,0,0,2.1972245773362196
26708,2018,Togo,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6931471805599453
26709,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471805599453
26710,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
26711,2018,Togo,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1.791759469228055
26712,2018,Togo,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,1.6094379124341003
26801,2018,Togo,0,0,0,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1.9459101490553132
26802,2018,Togo,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1.6094379124341003
26803,2018,Togo,0,1,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1.9459101490553132
26804,2018,Togo,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.3862943611198906
26805,2018,Togo,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1.791759469228055
26806,2018,Togo,0,0,1,2,1,2,0,0,0,0,0,0,0,3,1,0,0,0,2.302585092994046
26807,2018,Togo,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.3862943611198906
26808,2018,Togo,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1.6094379124341003
26809,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
26810,2018,Togo,0,0,3,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,2.0794415416798357
26811,2018,Togo,0,0,0,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,1.791759469228055
26812,2018,Togo,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1.6094379124341003
26901,2018,Togo,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986122886681098
26905,2018,Togo,0,2,3,1,2,1,1,1,0,0,0,2,1,1,0,0,0,0,2.70805020110221
26907,2018,Togo,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6931471805599453
26910,2018,Togo,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0986122886681098
26911,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
27001,2018,Togo,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1.791759469228055
27003,2018,Togo,0,0,1,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,1.791759469228055
27004,2018,Togo,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,1,1.791759469228055
27005,2018,Togo,0,1,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1.9459101490553132
27006,2018,Togo,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.3862943611198906
27007,2018,Togo,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906
27008,2018,Togo,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1.0986122886681098
27009,2018,Togo,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1.6094379124341003
27010,2018,Togo,0,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,0,1.791759469228055
27011,2018,Togo,0,0,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0,1.791759469228055
27012,2018,Togo,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1.6094379124341003
27014,2018,Togo,1,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1.791759469228055
27101,2018,Togo,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1.3862943611198906
27102,2018,Togo,0,0,0,1,0,1,2,0,0,0,1,0,1,1,0,0,0,0,1.9459101490553132
27104,2018,Togo,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0986122886681098
27105,2018,Togo,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,1.6094379124341003
27106,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
27107,2018,Togo,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1.6094379124341003
27108,2018,Togo,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1.9459101490553132
27109,2018,Togo,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1.3862943611198906
27110,2018,Togo,1,0,0,1,0,2,0,0,0,1,0,0,1,1,0,0,0,1,2.0794415416798357
27112,2018,Togo,0,0,0,0,1,2,1,1,0,1,1,0,0,1,1,0,0,0,2.1972245773362196
27201,2018,Togo,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1.9459101490553132
27202,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6931471805599453
27203,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
27204,2018,Togo,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.3862943611198906
27205,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.0986122886681098
27206,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.6931471805599453
27207,2018,Togo,0,0,0,1,1,2,4,1,1,0,0,0,0,2,1,0,0,0,2.5649493574615367
27208,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6931471805599453
27209,2018,Togo,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1.9459101490553132
27210,2018,Togo,0,1,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1.791759469228055
27211,2018,Togo,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1.3862943611198906
27212,2018,Togo,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,0,0,0,1.9459101490553132
27301,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
27302,2018,Togo,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1.6094379124341003
27303,2018,Togo,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6931471805599453
27304,2018,Togo,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.6094379124341003
27305,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471805599453
27306,2018,Togo,0,0,0,0,0,1,1,0,0,0,0,0,2,1,1,0,0,1,1.9459101490553132
27307,2018,Togo,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.3862943611198906
27308,2018,Togo,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1.791759469228055
27309,2018,Togo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6931471805599453
27310,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
27312,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6931471805599453
27401,2018,Togo,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0986122886681098
27402,2018,Togo,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1.6094379124341003
27403,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6931471805599453
27404,2018,Togo,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453
27405,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
27406,2018,Togo,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1.3862943611198906
27407,2018,Togo,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1.6094379124341003
27408,2018,Togo,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1.791759469228055
27409,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.6931471805599453
27410,2018,Togo,0,1,0,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2.0794415416798357
27411,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471805599453
27412,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.6931471805599453
27501,2018,Togo,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1.3862943611198906
27502,2018,Togo,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1.6094379124341003
27503,2018,Togo,0,0,2,1,1,0,3,0,1,0,0,2,1,0,0,2,0,0,2.5649493574615367
27504,2018,Togo,0,0,0,0,1,1,1,2,2,0,0,0,1,1,0,0,0,0,2.1972245773362196
27505,2018,Togo,0,0,0,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.791759469228055
27506,2018,Togo,0,0,0,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,2.0794415416798357
27507,2018,Togo,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1.3862943611198906
27508,2018,Togo,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1.9459101490553132
27509,2018,Togo,0,0,3,0,0,1,0,0,0,0,0,3,1,0,0,0,0,1,2.1972245773362196
27510,2018,Togo,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6931471805599453
27511,2018,Togo,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1.6094379124341003
27512,2018,Togo,0,0,0,1,2,0,2,0,0,0,0,0,1,1,0,0,0,0,1.9459101490553132
27601,2018,Togo,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
27603,2018,Togo,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0986122886681098
27604,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
27605,2018,Togo,1,1,1,2,0,2,0,0,0,0,0,0,1,2,0,0,0,0,2.302585092994046
27606,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
27607,2018,Togo,1,0,0,2,1,1,1,1,1,0,0,1,0,1,1,0,0,0,2.3978952727983707
27608,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471805599453
27609,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
27610,2018,Togo,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0986122886681098
27611,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
27612,2018,Togo,0,0,1,1,2,1,2,0,0,0,0,0,1,1,0,0,0,0,2.1972245773362196
27616,2018,Togo,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.3862943611198906
27702,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
27703,2018,Togo,0,2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1.791759469228055
27704,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
27705,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
27706,2018,Togo,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1.3862943611198906
27707,2018,Togo,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0986122886681098
27708,2018,Togo,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1.0986122886681098
27710,2018,Togo,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1.3862943611198906
27711,2018,Togo,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1.6094379124341003
27712,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
27802,2018,Togo,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0986122886681098
27803,2018,Togo,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1.6094379124341003
27804,2018,Togo,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1.791759469228055
27805,2018,Togo,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.6931471805599453
27806,2018,Togo,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1.3862943611198906
27807,2018,Togo,0,0,0,1,2,1,0,0,1,1,0,1,1,0,0,0,0,0,2.0794415416798357
27808,2018,Togo,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1.6094379124341003
27809,2018,Togo,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1.3862943611198906
27810,2018,Togo,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.3862943611198906
27811,2018,Togo,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.3862943611198906
27812,2018,Togo,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1.791759469228055
27814,2018,Togo,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.6931471805599453
27901,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
27902,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
27903,2018,Togo,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1.3862943611198906
27904,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
27905,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
27906,2018,Togo,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1.0986122886681098
27907,2018,Togo,0,0,0,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1.791759469228055
27908,2018,Togo,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1.3862943611198906
27909,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
27910,2018,Togo,0,0,0,0,0,2,1,3,1,2,0,1,1,2,0,0,0,0,2.5649493574615367
27911,2018,Togo,0,0,0,0,2,0,0,0,2,0,1,1,0,1,1,0,0,0,2.0794415416798357
27912,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.6931471805599453
28001,2018,Togo,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1.791759469228055
28002,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
28003,2018,Togo,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,1.6094379124341003
28004,2018,Togo,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1.3862943611198906
28005,2018,Togo,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0986122886681098
28006,2018,Togo,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
28007,2018,Togo,0,0,0,0,2,0,1,0,0,1,1,0,0,1,1,0,0,0,1.9459101490553132
28008,2018,Togo,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.3862943611198906
28009,2018,Togo,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1.6094379124341003
28010,2018,Togo,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1.0986122886681098
28011,2018,Togo,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1.6094379124341003
28012,2018,Togo,1,0,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1.9459101490553132
28101,2018,Togo,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6931471805599453
28102,2018,Togo,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1.0986122886681098
28103,2018,Togo,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1.6094379124341003
28105,2018,Togo,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1.3862943611198906
28106,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.6931471805599453
28107,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
28109,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
28110,2018,Togo,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0986122886681098
28111,2018,Togo,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.791759469228055
28112,2018,Togo,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,1,0,0,1.791759469228055
28201,2018,Togo,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1.791759469228055
28202,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
28203,2018,Togo,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6931471805599453
28204,2018,Togo,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1.0986122886681098
28205,2018,Togo,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.6094379124341003
28206,2018,Togo,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1.3862943611198906
28207,2018,Togo,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.3862943611198906
28208,2018,Togo,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906
28209,2018,Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
28210,2018,Togo,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6931471805599453
28212,2018,Togo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6931471805599453
28216,2018,Togo,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.6931471805599453
28301,2018,Togo,0,0,0,0,3,0,2,0,2,0,0,0,0,2,0,0,1,0,2.302585092994046
28302,2018,Togo,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0986122886681098
28303,2018,Togo,1,0,0,1,1,2,0,1,0,0,0,0,1,1,0,0,0,0,2.0794415416798357
28304,2018,Togo,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
28305,2018,Togo,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2,1,0,1.9459101490553132
28306,2018,Togo,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.3862943611198906
28308,2018,Togo,0,0,2,0,3,1,3,1,2,3,0,0,0,1,0,1,1,0,2.8903717578961645
28309,2018,Togo,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.6094379124341003
28310,2018,Togo,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1.9459101490553132
28311,2018,Togo,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1.6094379124341003
28312,2018,Togo,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,1,0,1.791759469228055
28401,2018,Togo,0,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1.791759469228055
28402,2018,Togo,0,0,0,0,2,0,1,0,2,1,0,0,0,1,1,0,0,0,2.0794415416798357
28403,2018,Togo,0,0,1,0,0,0,2,1,2,1,1,0,0,1,1,0,0,0,2.302585092994046
28404,2018,Togo,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.6931471805599453
