i,t,m,women,men,boys,girls,Males 00-03,Females 00-03,Males 04-08,Females 04-08,Males 09-13,Females 09-13,Males 14-18,Females 14-18,Males 19-30,Females 19-30,Males 31-50,Females 31-50,Males 51-99,Females 51-99,log HSize,Rural
243911,2019,kolda,3,7,0,2,0,0,0,1,0,1,1,0,3,0,3,2,0,1,2.48490665,0
243912,2019,kolda,2,2,3,0,0,0,1,0,2,0,0,0,0,0,2,1,0,1,1.945910149,0
24392,2019,kolda,2,1,2,1,0,1,2,0,0,0,0,0,0,1,1,1,0,0,1.791759469,0
24393,2019,kolda,10,4,4,8,1,2,1,1,2,3,0,2,0,5,2,3,2,2,3.258096538,0
24394,2019,kolda,4,6,4,4,1,1,2,1,1,1,0,1,5,2,1,2,0,0,2.890371758,0
24395,2019,kolda,3,3,3,2,0,1,2,0,0,0,1,1,1,2,1,1,1,0,2.397895273,0
24396,2019,kolda,2,6,6,5,2,0,0,2,1,2,6,1,2,2,1,0,0,0,2.944438979,0
24397,2019,kolda,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6931471806,0
24398,2019,kolda,2,1,3,4,2,1,1,3,0,0,0,0,0,2,1,0,0,0,2.302585093,0
24399,2019,kolda,1,1,1,2,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1.609437912,0
244,2019,dakar,1,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1.609437912,0
2441,2019,dakar,4,4,3,10,0,1,1,4,1,4,1,1,1,2,3,1,0,1,3.044522438,0
24410,2019,dakar,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1.386294361,0
24411,2019,kolda,4,8,9,2,0,0,5,1,2,1,2,0,2,1,2,2,4,1,3.135494216,0
244110,2019,kolda,1,2,2,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1.609437912,0
244111,2019,kolda,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
244112,2019,kolda,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24412,2019,kolda,5,6,2,3,1,0,1,1,0,1,1,1,2,1,1,1,2,3,2.772588722,0
24413,2019,kolda,11,8,14,14,0,5,7,2,3,5,5,3,1,4,3,5,3,1,3.850147602,0
24414,2019,kolda,2,5,5,2,1,1,4,0,0,0,0,1,1,2,3,0,1,0,2.63905733,0
24415,2019,kolda,4,2,4,5,0,0,1,2,1,3,2,0,1,0,0,3,1,1,2.708050201,0
24416,2019,kolda,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24417,2019,kolda,3,4,7,1,0,0,4,0,3,0,0,1,3,1,1,1,0,1,2.708050201,0
24418,2019,kolda,1,1,3,1,0,1,2,0,1,0,0,0,0,1,1,0,0,0,1.791759469,0
24419,2019,kolda,2,1,2,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1.791759469,0
2442,2019,dakar,5,1,3,3,0,1,2,0,1,2,0,0,1,1,0,3,0,1,2.48490665,0
2443,2019,dakar,5,5,2,5,0,0,1,3,0,2,1,1,4,3,1,0,0,1,2.833213344,0
24431,2019,kolda,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1.386294361,0
244310,2019,kolda,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6931471806,0
244311,2019,kolda,1,1,3,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,1.609437912,0
244312,2019,kolda,2,4,3,4,1,0,0,2,0,1,2,1,3,0,1,1,0,1,2.564949357,0
24432,2019,kolda,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6931471806,0
24433,2019,kolda,1,3,4,0,0,0,1,0,1,0,2,0,1,0,1,1,1,0,2.079441542,0
24434,2019,kolda,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1.386294361,0
24435,2019,kolda,0,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1.098612289,0
24436,2019,kolda,1,3,2,0,1,0,1,0,0,0,0,0,1,0,2,0,0,1,1.791759469,0
24437,2019,kolda,2,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1.609437912,0
24438,2019,kolda,1,1,0,2,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,0
24439,2019,kolda,3,0,0,2,0,0,0,0,0,1,0,2,0,1,0,0,0,1,1.609437912,0
2444,2019,dakar,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1.386294361,0
24441,2019,kolda,4,1,2,3,2,0,0,2,0,1,0,0,1,3,0,0,0,1,2.302585093,1
244410,2019,kolda,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1.386294361,1
244411,2019,kolda,2,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1.386294361,1
244412,2019,kolda,5,1,2,2,0,1,1,1,1,0,0,0,0,3,1,0,0,2,2.302585093,1
24442,2019,kolda,1,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1.609437912,1
24443,2019,kolda,1,1,2,2,2,0,0,0,0,1,0,1,0,1,1,0,0,0,1.791759469,1
24444,2019,kolda,4,2,3,3,2,1,1,1,0,1,0,0,0,3,1,0,1,1,2.48490665,1
24445,2019,kolda,3,1,7,2,2,0,2,2,2,0,1,0,0,2,1,1,0,0,2.564949357,1
24446,2019,kolda,3,2,6,2,2,0,1,1,1,0,2,2,0,1,1,1,1,0,2.564949357,1
24447,2019,kolda,1,2,2,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,1.609437912,1
24448,2019,kolda,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.098612289,1
24449,2019,kolda,6,3,6,7,2,3,3,2,1,1,0,1,1,3,1,1,1,2,3.091042453,1
2445,2019,dakar,4,2,2,2,1,0,0,1,1,0,0,1,1,2,1,1,0,1,2.302585093,0
2446,2019,dakar,2,2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1.609437912,0
24461,2019,kolda,6,3,6,10,1,3,3,5,1,1,2,1,0,4,2,1,0,1,3.218875825,1
244610,2019,kolda,1,1,1,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1.609437912,1
244611,2019,kolda,2,0,2,3,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1.945910149,1
244612,2019,kolda,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24462,2019,kolda,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6931471806,1
24463,2019,kolda,3,2,3,2,2,0,1,1,0,1,0,0,0,2,1,0,1,1,2.302585093,1
24464,2019,kolda,1,1,4,2,0,1,2,0,1,1,1,0,0,0,0,1,1,0,2.079441542,1
24465,2019,kolda,5,2,1,1,1,1,0,0,0,0,0,0,1,2,0,2,1,1,2.197224577,1
24466,2019,kolda,3,1,3,3,2,1,1,1,0,1,0,0,0,3,1,0,0,0,2.302585093,1
24467,2019,kolda,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1.098612289,1
24468,2019,kolda,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24469,2019,kolda,6,2,1,6,0,2,1,3,0,1,0,1,1,2,1,2,0,1,2.708050201,1
2447,2019,dakar,2,2,2,2,0,0,1,0,1,1,0,1,1,1,0,1,1,0,2.079441542,0
2448,2019,dakar,1,3,1,1,0,0,1,1,0,0,0,0,0,1,3,0,0,0,1.791759469,0
24481,2019,kolda,2,3,5,3,1,1,3,1,1,1,1,0,0,1,2,1,0,0,2.564949357,1
244810,2019,kolda,1,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1.386294361,1
244811,2019,kolda,6,5,5,3,3,2,0,1,0,0,2,1,2,2,2,2,1,1,2.944438979,1
244812,2019,kolda,3,2,2,4,0,1,2,2,0,1,0,0,1,2,1,1,0,0,2.397895273,1
24482,2019,kolda,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24483,2019,kolda,3,3,2,2,0,0,2,1,0,1,1,0,0,0,1,2,1,1,2.302585093,1
24484,2019,kolda,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1.098612289,1
24485,2019,kolda,4,1,2,5,0,3,1,1,1,1,0,0,0,2,1,0,0,2,2.48490665,1
24486,2019,kolda,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1.098612289,1
24487,2019,kolda,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1.098612289,1
24488,2019,kolda,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471806,1
24489,2019,kolda,5,7,3,5,0,1,3,1,0,0,0,3,4,1,3,3,0,1,2.995732274,1
2449,2019,dakar,3,4,1,5,1,0,0,3,0,2,0,0,1,1,2,1,1,1,2.564949357,0
245,2019,dakar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24501,2019,kolda,2,3,2,5,0,2,0,3,1,0,1,0,2,2,1,0,0,0,2.48490665,1
245010,2019,kolda,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1.386294361,1
245011,2019,kolda,2,2,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1.791759469,1
245012,2019,kolda,3,0,4,2,0,0,3,1,1,1,0,0,0,1,0,1,0,1,2.197224577,1
24502,2019,kolda,2,1,0,2,0,0,0,0,0,0,0,2,0,2,1,0,0,0,1.609437912,1
24503,2019,kolda,1,1,3,3,1,0,0,2,2,0,0,1,0,1,1,0,0,0,2.079441542,1
24504,2019,kolda,2,1,2,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1.791759469,1
24505,2019,kolda,2,3,4,3,0,0,1,2,1,1,2,0,2,0,1,2,0,0,2.48490665,1
24506,2019,kolda,3,1,1,2,1,0,0,0,0,2,0,1,0,1,1,1,0,0,1.945910149,1
24507,2019,kolda,3,1,3,7,0,0,0,2,3,4,0,1,0,0,0,2,1,1,2.63905733,1
24508,2019,kolda,1,2,2,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,1.609437912,1
24509,2019,kolda,0,2,0,2,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1.386294361,1
24521,2019,kolda,1,2,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,1,1.609437912,1
245210,2019,kolda,2,2,2,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1.791759469,1
245211,2019,kolda,2,3,2,0,1,0,0,0,1,0,0,1,2,0,0,1,1,0,1.945910149,1
245212,2019,kolda,1,1,3,3,0,0,1,2,2,1,0,0,0,1,1,0,0,0,2.079441542,1
24522,2019,kolda,1,1,4,1,1,0,3,0,0,1,0,0,0,0,1,1,0,0,1.945910149,1
24523,2019,kolda,2,1,4,1,0,0,1,0,3,1,0,0,0,0,1,2,0,0,2.079441542,1
24524,2019,kolda,1,2,5,3,0,1,2,0,2,1,1,1,1,0,1,1,0,0,2.397895273,1
24525,2019,kolda,1,1,1,3,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1.791759469,1
24526,2019,kolda,2,1,3,0,0,0,1,0,2,0,0,0,0,0,0,1,1,1,1.791759469,1
24527,2019,kolda,1,2,2,0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,1.609437912,1
24528,2019,kolda,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.098612289,1
24529,2019,kolda,2,1,3,2,1,1,1,0,1,1,0,0,0,1,0,1,1,0,2.079441542,1
24541,2019,kolda,3,4,7,1,4,0,0,0,2,0,2,1,1,1,2,1,0,1,2.708050201,1
245410,2019,kolda,1,1,3,1,0,0,1,1,2,0,0,0,1,0,0,1,0,0,1.791759469,1
245411,2019,kolda,2,2,3,0,1,0,0,0,2,0,0,0,0,0,1,2,1,0,1.945910149,1
245412,2019,kolda,3,2,7,5,1,1,3,4,1,0,2,0,1,2,1,1,0,0,2.833213344,1
24542,2019,kolda,2,4,4,6,2,2,1,1,1,2,0,1,3,0,0,1,1,1,2.772588722,1
24543,2019,kolda,3,2,1,2,0,0,0,2,1,0,0,0,1,1,0,0,1,2,2.079441542,1
24544,2019,kolda,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1.609437912,1
24545,2019,kolda,3,1,2,2,0,0,1,1,1,0,0,1,0,0,0,2,1,1,2.079441542,1
24546,2019,kolda,4,5,3,1,0,0,0,1,3,0,0,0,2,2,2,1,1,1,2.564949357,1
24547,2019,kolda,1,1,5,1,0,0,3,0,0,0,2,1,0,1,1,0,0,0,2.079441542,1
24548,2019,kolda,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24549,2019,kolda,2,1,3,2,1,0,2,2,0,0,0,0,0,2,1,0,0,0,2.079441542,1
24561,2019,kolda,4,2,13,4,3,1,4,1,5,0,1,2,0,1,1,2,1,1,3.135494216,1
245610,2019,kolda,2,2,3,3,0,0,1,1,1,1,1,1,2,0,0,0,0,2,2.302585093,1
245611,2019,kolda,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1.098612289,1
245612,2019,kolda,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24562,2019,kolda,2,1,1,3,0,1,1,2,0,0,0,0,0,1,1,0,0,1,1.945910149,1
24563,2019,kolda,3,2,2,1,0,0,0,0,1,0,1,1,0,0,0,1,2,2,2.079441542,1
24564,2019,kolda,2,1,1,2,0,0,1,2,0,0,0,0,0,1,0,1,1,0,1.791759469,1
24565,2019,kolda,7,3,12,7,1,2,8,3,1,2,2,0,3,5,0,1,0,1,3.36729583,1
24566,2019,kolda,3,3,1,3,0,0,0,0,1,3,1,0,1,0,0,1,1,2,2.302585093,1
24567,2019,kolda,1,2,5,1,1,0,2,0,2,1,1,0,0,0,1,1,0,0,2.197224577,1
24568,2019,kolda,3,1,3,0,0,0,0,0,1,0,2,0,0,1,1,1,0,1,1.945910149,1
24569,2019,kolda,1,1,3,3,0,0,1,2,1,0,1,1,0,0,0,1,1,0,2.079441542,1
24581,2019,matam,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1.386294361,0
245810,2019,matam,3,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1.609437912,0
245811,2019,matam,1,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,1.609437912,0
245812,2019,matam,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6931471806,0
24582,2019,matam,2,1,0,2,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1.609437912,0
24583,2019,matam,3,3,0,2,0,0,0,1,0,0,0,1,1,1,1,1,1,1,2.079441542,0
24584,2019,matam,3,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1.609437912,0
24585,2019,matam,1,0,0,3,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1.386294361,0
24586,2019,matam,1,2,1,3,0,0,0,0,0,1,1,2,1,0,0,0,1,1,1.945910149,0
24587,2019,matam,1,1,4,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1.791759469,0
24588,2019,matam,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1.386294361,0
24589,2019,matam,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6931471806,0
246,2019,dakar,2,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1.609437912,0
24601,2019,matam,2,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1.609437912,0
246010,2019,matam,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.6931471806,0
246011,2019,matam,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471806,0
