i,t,m,M 0-3,M 4-8,M 9-13,M 14-18,M 19-30,M 31-50,M 51+,F 0-3,F 4-8,F 9-13,F 14-18,F 19-30,F 31-50,F 51+
350026,2015,Nigeria,0,0,1,2,0,0,1,0,2,1,0,1,1,0
350027,2015,Nigeria,0,0,0,1,2,0,0,0,0,0,0,4,2,0
350028,2015,Nigeria,2,1,0,0,0,0,1,0,1,0,1,0,1,0
350029,2015,Nigeria,0,0,0,0,0,1,0,0,2,1,0,2,0,0
350030,2015,Nigeria,0,0,0,1,0,1,0,0,1,0,0,1,0,0
350031,2015,Nigeria,2,0,1,2,1,1,0,0,0,1,0,1,1,0
350032,2015,Nigeria,0,0,0,0,0,1,0,0,1,0,0,1,0,0
350033,2015,Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,0,0
350034,2015,Nigeria,0,0,0,0,1,0,0,1,1,0,0,1,0,0
350035,2015,Nigeria,2,1,0,1,0,0,1,0,0,1,0,0,1,0
350036,2015,Nigeria,0,0,0,1,0,0,1,0,0,1,0,0,1,0
350037,2015,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,0
350038,2015,Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,0,0
350039,2015,Nigeria,0,0,0,0,1,0,0,0,0,0,0,1,0,0
350040,2015,Nigeria,1,0,1,0,0,1,0,0,0,0,0,0,1,0
350041,2015,Nigeria,0,1,1,0,0,1,0,0,1,0,0,0,1,0
350042,2015,Nigeria,0,0,2,0,0,0,1,0,0,0,1,0,2,0
350043,2015,Nigeria,0,1,1,0,0,0,0,0,0,1,0,0,1,0
350044,2015,Nigeria,0,0,1,1,0,1,0,0,0,2,0,1,0,0
350045,2015,Nigeria,0,0,1,0,0,1,0,0,1,1,0,0,1,0
350046,2015,Nigeria,0,1,2,0,0,1,0,0,0,0,0,1,0,0
350047,2015,Nigeria,0,0,0,0,0,0,1,0,0,1,0,1,0,1
350048,2015,Nigeria,1,0,2,0,0,0,1,0,1,0,0,0,1,0
350049,2015,Nigeria,1,1,1,0,0,1,0,0,1,1,0,0,0,1
350050,2015,Nigeria,0,0,3,1,0,1,0,0,1,0,1,0,1,0
350051,2015,Nigeria,0,1,0,1,2,0,1,1,1,1,0,0,1,0
350052,2015,Nigeria,0,0,0,0,0,0,0,0,1,0,0,0,1,0
350053,2015,Nigeria,1,0,0,1,1,0,0,0,0,0,0,0,0,1
350054,2015,Nigeria,0,0,1,1,0,1,0,0,0,0,0,0,1,0
350055,2015,Nigeria,0,0,0,0,2,0,0,0,0,3,0,1,0,1
350056,2015,Nigeria,1,2,0,0,0,1,0,0,1,1,0,1,0,0
350057,2015,Nigeria,0,0,0,1,0,0,1,0,0,1,0,0,1,0
350058,2015,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
350059,2015,Nigeria,0,1,0,0,0,0,1,0,1,0,1,0,1,0
350060,2015,Nigeria,0,1,1,0,0,1,0,0,0,0,0,2,0,0
350061,2015,Nigeria,1,0,0,0,0,1,0,0,2,1,0,1,0,0
350062,2015,Nigeria,0,0,0,1,1,1,0,0,0,0,2,1,1,0
350063,2015,Nigeria,0,0,0,0,0,1,1,0,0,0,0,0,0,1
350064,2015,Nigeria,0,0,0,0,1,0,1,1,0,3,4,0,1,0
350065,2015,Nigeria,1,0,0,0,0,0,1,1,1,0,0,0,1,0
350066,2015,Nigeria,0,0,1,0,1,0,1,0,0,0,2,1,1,0
350067,2015,Nigeria,0,2,0,0,1,1,0,1,1,1,2,0,1,0
350068,2015,Nigeria,2,0,1,0,0,1,0,0,0,0,0,1,0,0
350069,2015,Nigeria,0,1,0,2,0,0,1,0,1,1,1,0,1,0
350070,2015,Nigeria,0,1,0,0,1,1,0,1,2,1,0,1,0,0
350071,2015,Nigeria,0,0,0,2,2,1,0,0,0,0,0,0,0,0
350072,2015,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,1
350073,2015,Nigeria,0,0,0,0,0,0,0,0,0,1,0,0,1,0
350074,2015,Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,0,0
350075,2015,Nigeria,1,0,1,0,0,1,0,0,1,0,1,1,1,0
350076,2015,Nigeria,0,0,1,0,0,0,1,0,0,1,0,0,0,0
350077,2015,Nigeria,0,0,1,0,0,1,0,0,1,0,0,1,0,0
350078,2015,Nigeria,2,2,2,1,0,1,0,0,0,1,1,0,1,0
350079,2015,Nigeria,1,1,0,0,0,1,0,0,0,0,0,0,1,0
350080,2015,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,0
350081,2015,Nigeria,0,1,2,1,0,1,0,0,0,2,1,1,1,0
350082,2015,Nigeria,0,1,1,1,0,0,1,0,0,2,0,0,1,0
350083,2015,Nigeria,1,1,0,0,0,1,0,1,1,0,0,1,0,0
350084,2015,Nigeria,1,3,1,0,0,1,0,1,1,1,0,1,1,1
350085,2015,Nigeria,0,0,0,1,0,0,1,0,1,3,2,0,0,1
350086,2015,Nigeria,1,3,0,0,0,1,0,1,2,0,0,2,0,0
350087,2015,Nigeria,0,0,0,0,0,1,0,0,2,0,0,2,0,0
350088,2015,Nigeria,0,0,3,3,0,1,0,0,1,2,0,0,1,0
350089,2015,Nigeria,0,0,0,1,1,0,1,0,0,0,0,0,1,0
350090,2015,Nigeria,0,1,2,0,0,1,0,1,2,1,0,0,1,0
350091,2015,Nigeria,4,1,4,1,1,0,1,0,1,1,2,0,1,0
350092,2015,Nigeria,2,1,0,0,0,1,0,0,2,0,1,1,0,0
350093,2015,Nigeria,0,0,1,1,0,0,1,0,0,0,1,1,1,0
350094,2015,Nigeria,0,0,3,0,1,0,1,0,0,1,1,0,2,1
350095,2015,Nigeria,1,2,0,0,0,1,0,1,0,0,0,1,0,0
350096,2015,Nigeria,1,0,2,0,0,1,0,0,1,1,2,0,1,0
350097,2015,Nigeria,1,1,2,4,4,0,1,1,1,2,1,1,2,0
350098,2015,Nigeria,0,1,1,2,1,1,0,1,0,0,0,0,1,1
350099,2015,Nigeria,0,0,2,0,0,0,0,0,0,0,1,0,0,1
350100,2015,Nigeria,0,1,2,0,0,0,1,1,0,1,0,1,0,1
350101,2015,Nigeria,0,0,1,3,1,0,1,0,0,2,0,1,2,0
350102,2015,Nigeria,1,1,1,1,1,1,0,0,1,1,1,1,1,0
350103,2015,Nigeria,0,1,1,1,0,1,0,1,1,1,1,0,2,0
350104,2015,Nigeria,0,1,1,0,0,0,1,0,0,0,1,0,0,1
350105,2015,Nigeria,0,0,1,0,1,1,1,0,0,1,0,1,0,1
350106,2015,Nigeria,0,0,1,0,3,0,1,0,0,1,0,0,1,1
350107,2015,Nigeria,0,2,2,1,0,1,0,2,0,0,0,2,0,0
350108,2015,Nigeria,0,0,0,2,0,1,0,0,0,2,1,1,0,0
350109,2015,Nigeria,0,0,0,1,2,1,0,1,1,1,1,1,0,1
350110,2015,Nigeria,2,0,0,0,1,1,1,0,0,0,2,2,0,0
350111,2015,Nigeria,0,0,0,0,0,0,1,0,1,0,0,0,1,0
350112,2015,Nigeria,0,0,1,0,0,0,1,0,0,0,0,0,0,1
350113,2015,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,1
350114,2015,Nigeria,2,1,0,3,1,1,1,0,2,2,1,0,1,0
350115,2015,Nigeria,1,1,1,0,2,0,1,0,1,0,0,0,2,0
350116,2015,Nigeria,0,0,0,2,2,0,1,0,3,3,0,0,0,1
350117,2015,Nigeria,1,0,0,0,2,0,1,0,0,0,0,0,2,0
350118,2015,Nigeria,1,1,1,1,0,1,0,1,0,2,0,2,1,0
350119,2015,Nigeria,0,0,0,0,0,0,1,0,1,1,0,0,1,0
350120,2015,Nigeria,0,1,0,0,0,0,1,0,0,0,0,0,1,0
360001,2015,Nigeria,0,0,1,1,0,0,0,0,0,1,0,0,1,0
360002,2015,Nigeria,0,0,0,2,2,0,0,0,0,1,0,0,0,1
360003,2015,Nigeria,0,2,1,0,1,0,1,1,0,0,1,1,1,0
360004,2015,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,1
360005,2015,Nigeria,0,0,0,0,2,0,1,1,0,0,1,1,1,0
360006,2015,Nigeria,0,0,1,1,0,1,0,1,1,0,0,0,1,0
360007,2015,Nigeria,1,2,1,0,1,1,0,0,0,0,0,1,1,0
360008,2015,Nigeria,0,1,1,2,0,1,0,0,1,0,0,2,1,0
360009,2015,Nigeria,1,2,0,2,1,1,0,1,0,1,0,1,1,0
360010,2015,Nigeria,0,1,1,1,0,1,1,0,0,1,0,3,1,1
360011,2015,Nigeria,1,1,2,0,0,0,1,1,1,1,0,0,3,0
360012,2015,Nigeria,0,1,0,0,0,1,0,0,1,0,1,1,0,0
360013,2015,Nigeria,0,2,2,0,0,1,1,0,0,0,0,0,1,0
360014,2015,Nigeria,0,0,1,2,1,0,1,0,4,1,1,0,1,0
360015,2015,Nigeria,2,0,0,0,1,0,0,0,1,0,0,1,0,0
360016,2015,Nigeria,0,0,1,0,2,0,1,0,3,2,0,0,1,1
360017,2015,Nigeria,1,1,0,2,0,0,2,1,1,0,0,0,2,0
360018,2015,Nigeria,0,0,0,1,2,1,0,0,0,0,1,1,1,0
360019,2015,Nigeria,2,1,2,0,0,1,1,0,0,0,0,0,1,1
360020,2015,Nigeria,2,0,1,0,0,1,1,0,1,0,0,1,1,1
360021,2015,Nigeria,1,1,1,0,0,0,1,0,0,0,1,0,1,0
360022,2015,Nigeria,1,0,1,0,1,0,1,0,3,0,0,0,1,0
360023,2015,Nigeria,2,0,2,0,0,1,0,0,2,0,0,3,0,0
360024,2015,Nigeria,0,0,0,0,1,0,0,1,0,0,0,1,0,0
360025,2015,Nigeria,0,0,1,1,0,1,0,1,3,0,0,1,1,0
360026,2015,Nigeria,1,2,0,0,0,0,1,0,1,1,0,1,1,0
360027,2015,Nigeria,0,1,3,1,1,0,1,0,1,0,1,1,2,0
360028,2015,Nigeria,0,1,0,0,0,1,0,1,1,0,0,0,1,0
360029,2015,Nigeria,0,2,2,0,0,0,1,3,0,1,1,1,1,0
360030,2015,Nigeria,0,0,0,0,0,1,0,2,1,0,0,2,0,0
360031,2015,Nigeria,2,0,1,0,0,0,1,0,2,1,0,0,1,0
360032,2015,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,2
360033,2015,Nigeria,0,1,0,1,1,0,1,0,1,2,0,1,1,0
360034,2015,Nigeria,0,1,0,0,1,1,0,1,0,0,0,2,0,1
360035,2015,Nigeria,1,1,0,0,0,0,1,1,1,0,0,0,1,0
360036,2015,Nigeria,0,0,1,0,0,1,0,1,2,0,0,1,1,0
360037,2015,Nigeria,0,1,3,0,0,1,0,0,1,0,0,2,0,0
360038,2015,Nigeria,0,0,0,1,3,0,1,0,0,0,0,0,1,0
360039,2015,Nigeria,0,2,1,1,2,0,1,1,0,0,0,0,3,0
360040,2015,Nigeria,0,0,0,1,2,0,1,1,0,0,0,0,0,1
360041,2015,Nigeria,1,0,2,1,0,1,0,1,0,1,0,1,1,0
360042,2015,Nigeria,1,0,0,0,0,0,0,0,1,0,0,1,0,0
360043,2015,Nigeria,3,0,0,0,0,1,0,1,1,1,0,1,1,0
360044,2015,Nigeria,0,3,1,2,1,1,0,0,1,1,0,1,1,0
360045,2015,Nigeria,0,0,2,2,1,1,0,0,2,0,0,0,1,0
360046,2015,Nigeria,0,0,2,3,1,0,1,0,0,0,0,0,1,0
360047,2015,Nigeria,0,1,0,0,0,1,1,1,0,0,0,1,0,0
360048,2015,Nigeria,1,2,1,1,0,0,1,1,0,1,0,0,1,2
360049,2015,Nigeria,0,0,0,1,0,1,1,2,0,0,1,1,0,1
360050,2015,Nigeria,4,0,0,2,0,1,0,0,0,1,0,0,1,0
360051,2015,Nigeria,1,0,0,0,0,0,1,1,0,1,0,0,1,1
360052,2015,Nigeria,0,2,0,0,0,0,1,0,1,1,0,1,1,0
360053,2015,Nigeria,0,0,1,1,0,0,1,2,2,1,0,2,1,0
360054,2015,Nigeria,1,2,1,2,0,1,0,0,1,2,0,1,1,0
360055,2015,Nigeria,2,0,1,0,0,1,0,1,0,2,1,2,0,1
360056,2015,Nigeria,0,4,0,0,1,1,0,0,2,1,0,2,1,0
360057,2015,Nigeria,0,1,1,1,1,0,1,0,2,0,1,1,1,0
360058,2015,Nigeria,0,1,0,1,0,0,0,2,1,1,1,0,1,0
360059,2015,Nigeria,0,2,3,0,0,1,0,0,2,1,0,0,1,0
360060,2015,Nigeria,0,2,2,1,0,1,0,2,0,1,1,0,1,0
360061,2015,Nigeria,2,1,2,0,0,1,0,1,1,0,0,1,1,0
360062,2015,Nigeria,0,0,0,0,0,0,1,2,0,0,0,0,2,0
360063,2015,Nigeria,0,0,3,1,1,1,0,1,0,1,0,1,1,0
360064,2015,Nigeria,1,2,1,1,0,0,1,0,0,1,0,0,2,0
360065,2015,Nigeria,0,2,3,0,1,0,1,0,2,0,0,0,2,0
360066,2015,Nigeria,0,0,1,0,0,1,0,1,1,1,1,1,1,0
360067,2015,Nigeria,2,1,1,0,0,1,0,0,3,1,0,1,1,0
360068,2015,Nigeria,1,2,1,0,0,1,0,1,0,1,1,2,0,0
360069,2015,Nigeria,0,1,1,2,0,0,1,1,0,1,2,1,2,0
360070,2015,Nigeria,2,1,2,2,0,1,0,0,0,1,0,2,1,0
360071,2015,Nigeria,1,0,0,0,0,0,1,0,0,0,1,0,1,0
360072,2015,Nigeria,1,0,0,0,0,1,0,0,0,0,0,1,0,0
360073,2015,Nigeria,1,0,0,0,0,1,0,0,0,0,0,1,0,0
360074,2015,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,1
360075,2015,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,1,0
360076,2015,Nigeria,1,1,0,2,0,0,1,0,0,0,0,0,1,1
360077,2015,Nigeria,0,1,1,1,0,1,0,0,4,1,1,1,1,0
360078,2015,Nigeria,2,1,0,0,1,0,1,0,0,0,0,1,0,0
360079,2015,Nigeria,1,0,0,0,1,0,1,1,0,1,0,0,1,1
360080,2015,Nigeria,2,0,1,3,0,0,1,0,0,0,0,1,2,0
360081,2015,Nigeria,2,3,1,1,0,1,0,0,2,0,0,2,1,0
360082,2015,Nigeria,0,0,1,0,0,0,1,0,0,0,0,0,1,0
360083,2015,Nigeria,0,0,0,0,1,0,0,0,0,0,0,1,1,0
360084,2015,Nigeria,1,2,0,0,0,1,0,0,2,0,0,2,0,0
360085,2015,Nigeria,0,0,0,1,0,0,1,0,0,0,0,0,0,1
360086,2015,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,1
360087,2015,Nigeria,0,0,2,1,0,0,1,1,0,0,0,0,0,1
360088,2015,Nigeria,0,1,2,1,0,1,0,0,0,0,0,0,1,0
360089,2015,Nigeria,0,0,1,0,2,0,1,0,0,0,1,0,1,0
360090,2015,Nigeria,2,0,1,1,2,0,1,0,0,0,0,1,1,0
370001,2015,Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,0,0
370002,2015,Nigeria,0,1,0,0,2,0,1,0,0,0,1,0,1,0
370003,2015,Nigeria,0,0,0,2,0,1,0,0,0,0,1,0,1,0
370004,2015,Nigeria,0,0,3,0,0,1,0,3,0,0,0,0,1,0
370005,2015,Nigeria,0,0,0,1,0,0,1,0,0,2,1,1,1,0
370006,2015,Nigeria,2,0,0,1,1,1,0,0,0,0,0,1,0,0
370007,2015,Nigeria,0,0,1,0,0,0,0,0,0,1,1,0,1,0
370008,2015,Nigeria,0,1,1,0,0,1,0,1,0,0,1,0,1,0
370009,2015,Nigeria,0,0,0,1,1,0,1,0,0,0,0,1,1,0
370010,2015,Nigeria,1,2,0,1,0,1,0,0,0,0,1,0,1,0
370011,2015,Nigeria,1,1,0,0,2,1,0,0,0,0,0,1,0,0
370012,2015,Nigeria,0,0,2,0,0,1,0,1,0,0,1,0,1,0
370013,2015,Nigeria,0,0,0,0,4,0,0,0,0,0,0,0,0,0
370014,2015,Nigeria,0,0,1,0,0,0,0,1,2,1,0,0,1,0
370015,2015,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,0
370017,2015,Nigeria,0,1,1,0,0,0,1,0,0,1,2,0,1,0
370018,2015,Nigeria,0,0,1,1,0,1,0,0,2,1,2,0,2,0
370019,2015,Nigeria,0,2,1,1,4,0,1,1,1,2,1,0,2,0
370020,2015,Nigeria,0,2,0,0,0,1,0,0,1,0,0,1,0,0
370021,2015,Nigeria,0,0,0,1,1,0,0,0,0,0,0,0,1,0
370022,2015,Nigeria,0,1,0,0,0,1,0,1,0,2,0,0,1,0
370023,2015,Nigeria,0,0,0,0,1,0,0,0,0,1,0,1,1,0
370024,2015,Nigeria,0,0,0,1,0,0,1,0,0,0,0,0,0,1
370025,2015,Nigeria,0,1,0,0,1,1,0,0,0,0,0,0,1,0
370026,2015,Nigeria,0,0,0,0,1,0,0,0,0,0,0,1,0,1
370027,2015,Nigeria,1,0,0,0,1,0,0,0,0,1,0,1,0,0
370028,2015,Nigeria,1,1,1,0,3,0,1,0,0,2,1,0,1,0
370030,2015,Nigeria,0,0,1,1,0,0,1,0,1,0,1,0,1,0
370031,2015,Nigeria,2,1,1,3,3,0,2,1,0,0,1,1,1,0
370032,2015,Nigeria,0,2,2,0,0,1,0,0,1,1,1,1,1,0
370033,2015,Nigeria,0,0,2,0,0,1,0,0,2,0,0,0,1,0
370034,2015,Nigeria,0,0,1,1,2,0,0,0,0,1,0,0,1,0
370035,2015,Nigeria,2,0,0,0,0,1,0,0,1,0,0,0,1,0
370036,2015,Nigeria,1,0,0,0,0,1,0,0,2,0,0,2,0,0
370037,2015,Nigeria,0,0,1,1,0,1,0,0,1,0,0,0,1,0
370038,2015,Nigeria,0,1,0,1,0,1,0,0,0,0,0,0,1,0
370039,2015,Nigeria,0,0,0,0,4,0,1,0,0,0,1,2,1,0
370040,2015,Nigeria,0,1,0,0,0,1,0,0,0,2,1,0,1,0
10001,2018,Nigeria,1,1,0,0,0,0,1,0,0,1,0,0,1,1
10002,2018,Nigeria,0,0,0,1,0,0,1,0,2,0,0,0,1,0
10003,2018,Nigeria,0,0,0,1,2,0,1,0,0,0,0,1,1,0
10004,2018,Nigeria,0,0,0,0,1,0,1,0,0,1,0,0,0,1
10005,2018,Nigeria,0,1,0,1,0,0,1,0,0,1,1,0,1,0
10008,2018,Nigeria,0,1,0,0,1,0,1,0,0,0,1,2,0,1
10009,2018,Nigeria,1,1,0,0,0,1,0,0,2,0,1,0,1,0
10010,2018,Nigeria,0,0,0,0,1,0,1,0,0,0,0,1,0,1
10031,2018,Nigeria,0,0,0,1,0,1,0,0,0,1,0,0,1,0
10032,2018,Nigeria,0,0,0,0,0,0,1,0,0,0,1,0,1,0
10033,2018,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10034,2018,Nigeria,0,0,0,0,2,0,0,0,0,0,1,3,0,1
10035,2018,Nigeria,0,0,0,0,2,1,1,0,0,0,0,0,0,1
10036,2018,Nigeria,0,0,0,0,1,0,1,0,0,0,0,1,1,1
10037,2018,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10038,2018,Nigeria,0,0,0,2,0,0,1,0,1,0,0,0,1,0
10040,2018,Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10051,2018,Nigeria,0,2,0,0,0,1,0,1,0,0,0,0,1,0
10053,2018,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10054,2018,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10055,2018,Nigeria,0,0,0,0,1,0,1,0,0,0,0,1,0,1
10056,2018,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10057,2018,Nigeria,0,0,0,0,1,0,1,0,0,0,2,0,1,0
10058,2018,Nigeria,0,1,0,0,0,0,1,0,0,0,0,1,1,1
10059,2018,Nigeria,0,0,0,0,2,0,0,0,0,0,0,1,0,0
10060,2018,Nigeria,0,1,1,0,2,0,1,0,0,0,0,0,1,0
10061,2018,Nigeria,0,1,0,1,0,1,0,0,0,2,2,0,1,0
10062,2018,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10063,2018,Nigeria,0,0,1,0,1,0,1,0,0,0,1,0,1,0
10064,2018,Nigeria,0,0,1,1,0,0,1,0,0,0,1,0,0,0
10065,2018,Nigeria,1,0,0,0,1,0,0,0,0,0,0,3,0,1
10066,2018,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10067,2018,Nigeria,0,1,0,0,0,0,1,0,0,0,0,0,0,1
10068,2018,Nigeria,0,2,0,0,1,0,0,0,0,0,0,2,0,1
10069,2018,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10070,2018,Nigeria,0,0,2,0,1,0,0,0,0,0,0,0,0,1
10071,2018,Nigeria,0,0,0,1,0,0,1,0,0,2,0,0,1,1
10072,2018,Nigeria,0,0,1,1,1,1,0,0,2,1,0,1,0,0
10073,2018,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10074,2018,Nigeria,0,1,1,0,0,1,0,0,0,0,0,0,1,1
10075,2018,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10076,2018,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10077,2018,Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10078,2018,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10079,2018,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10080,2018,Nigeria,1,1,0,0,1,0,1,0,0,0,0,1,0,1
10091,2018,Nigeria,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10092,2018,Nigeria,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10093,2018,Nigeria,0,0,0,0,1,0,1,0,1,0,0,1,0,1
10094,2018,Nigeria,0,0,2,0,0,0,1,0,0,3,0,0,1,0
10096,2018,Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10097,2018,Nigeria,0,0,0,0,2,0,1,0,0,0,0,1,0,1
10098,2018,Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10099,2018,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10100,2018,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10102,2018,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10103,2018,Nigeria,0,1,0,0,0,1,1,2,0,0,0,1,0,1
10104,2018,Nigeria,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10105,2018,Nigeria,0,0,0,1,1,0,0,0,0,0,1,0,1,0
10106,2018,Nigeria,0,0,0,2,1,2,0,0,0,0,0,0,0,1
10107,2018,Nigeria,0,0,0,0,1,2,1,0,0,0,1,0,1,0
10108,2018,Nigeria,0,1,0,0,0,0,1,0,0,0,0,0,1,0
10109,2018,Nigeria,0,0,0,1,1,0,1,0,0,0,2,1,0,0
10110,2018,Nigeria,0,0,0,0,0,0,0,0,1,0,1,0,1,1
19001,2018,Nigeria,1,0,0,0,0,0,0,0,0,0,1,0,1,0
19002,2018,Nigeria,0,0,0,0,0,1,0,0,0,0,1,0,1,1
19005,2018,Nigeria,0,1,0,0,0,1,0,0,1,1,0,0,1,0
19006,2018,Nigeria,0,0,0,0,0,1,0,1,0,1,0,0,1,0
19007,2018,Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19008,2018,Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,1,0
19009,2018,Nigeria,0,0,0,0,0,0,0,0,0,0,0,3,1,0
19010,2018,Nigeria,0,0,0,0,1,0,0,0,0,1,0,0,1,0
19012,2018,Nigeria,0,0,0,0,2,0,0,0,0,0,0,1,0,0
19014,2018,Nigeria,0,0,0,0,0,0,0,0,0,0,1,0,0,1
19015,2018,Nigeria,1,2,0,0,0,1,0,1,0,0,0,1,0,0
19017,2018,Nigeria,1,0,1,0,0,1,0,1,2,0,0,0,1,0
19018,2018,Nigeria,1,1,0,0,0,0,0,0,0,0,1,1,0,1
19019,2018,Nigeria,0,0,0,0,1,0,0,0,0,0,0,1,0,0
19020,2018,Nigeria,0,1,2,0,0,0,1,0,0,0,0,0,1,0
19023,2018,Nigeria,0,0,1,0,2,0,1,0,0,0,0,1,0,1
19024,2018,Nigeria,0,1,0,2,0,1,0,0,0,1,1,0,1,0
19025,2018,Nigeria,1,0,0,2,0,0,1,0,1,0,0,0,0,1
19026,2018,Nigeria,0,0,0,2,0,0,1,0,0,0,1,1,0,1
19029,2018,Nigeria,0,0,0,0,0,0,0,0,0,0,0,1,0,1
19031,2018,Nigeria,0,0,0,0,0,0,1,1,0,0,0,2,1,0
19032,2018,Nigeria,0,1,1,0,0,1,0,0,0,2,0,0,1,0
19033,2018,Nigeria,0,0,0,0,1,1,1,0,0,0,0,0,0,1
19034,2018,Nigeria,0,3,0,0,0,1,0,0,0,0,0,1,0,0
19035,2018,Nigeria,0,1,0,0,0,1,0,0,0,1,0,0,1,0
19036,2018,Nigeria,0,0,0,0,0,0,1,0,2,0,0,0,1,0
19037,2018,Nigeria,0,0,0,0,0,0,1,0,1,1,0,1,0,1
19038,2018,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19039,2018,Nigeria,0,0,0,0,1,0,0,0,0,0,0,1,0,1
19040,2018,Nigeria,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19041,2018,Nigeria,1,0,0,0,0,1,0,0,1,0,0,1,0,0
19043,2018,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19044,2018,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19045,2018,Nigeria,1,1,0,0,0,1,0,0,0,0,0,0,1,0
19047,2018,Nigeria,0,0,0,0,1,0,1,1,0,0,1,0,1,0
19048,2018,Nigeria,0,0,0,0,0,1,0,0,0,0,0,0,0,1
19049,2018,Nigeria,0,1,0,0,1,0,0,2,0,0,0,1,0,0
19050,2018,Nigeria,0,0,0,0,0,1,0,2,1,0,0,0,1,0
19051,2018,Nigeria,0,0,0,1,0,0,0,0,2,1,0,0,1,0
19052,2018,Nigeria,0,0,0,1,1,0,1,0,0,1,1,0,1,0
19054,2018,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,1
19055,2018,Nigeria,0,2,0,0,0,1,0,0,0,0,0,0,1,0
19056,2018,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19058,2018,Nigeria,1,1,0,0,0,1,0,0,1,0,0,0,1,0
19060,2018,Nigeria,0,0,1,0,0,0,0,0,0,1,0,1,0,1
19061,2018,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19062,2018,Nigeria,2,1,0,0,1,0,0,0,0,0,0,1,0,1
19063,2018,Nigeria,0,0,0,0,0,0,0,0,0,0,1,0,0,1
19064,2018,Nigeria,0,0,0,0,0,0,1,1,1,0,0,0,1,0
19066,2018,Nigeria,1,0,0,0,0,1,0,1,1,0,1,0,1,0
19068,2018,Nigeria,1,0,0,0,0,1,0,0,1,0,0,1,0,0
19069,2018,Nigeria,0,1,0,0,0,0,1,0,0,0,0,0,1,0
19070,2018,Nigeria,0,0,1,1,0,0,1,0,0,0,0,0,1,0
19071,2018,Nigeria,0,0,1,0,0,1,0,0,1,1,0,0,1,0
19072,2018,Nigeria,0,0,0,0,1,0,1,0,0,0,0,0,0,1
19073,2018,Nigeria,0,0,0,0,0,1,1,0,0,0,1,1,0,1
19075,2018,Nigeria,1,1,0,0,0,0,1,0,0,0,0,1,1,1
19076,2018,Nigeria,0,1,0,0,0,0,0,1,1,0,0,1,0,2
19077,2018,Nigeria,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19079,2018,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,1
